PERMNO,date,PRC,VOL,RET,SHROUT
93436,2019-06-03,178.97000,13061410,-0.033431,177270
93436,2019-06-04,193.60001,13805122,0.081746,177270
93436,2019-06-05,196.59000,13505456,0.015444,177270
93436,2019-06-06,205.95000,20271663,0.047612,177270
93436,2019-06-07,204.50000,16012527,-0.007041,177270
93436,2019-06-10,212.88000,10583439,0.040978,177270
93436,2019-06-11,217.10001,11651037,0.019823,177270
93436,2019-06-12,209.25999,15196044,-0.036112,177270
93436,2019-06-13,213.91000,8166460,0.022221,177270
93436,2019-06-14,214.92000,7433002,0.004722,177270
93436,2019-06-17,225.03000,12315603,0.047041,177270
93436,2019-06-18,224.74001,12715688,-0.001289,177270
93436,2019-06-19,226.42999,6574635,0.007520,177270
93436,2019-06-20,219.62000,11863162,-0.030076,177270
93436,2019-06-21,221.86000,8200878,0.010199,177270
93436,2019-06-24,223.64000,5747671,0.008023,177270
93436,2019-06-25,219.75999,6180971,-0.017349,177270
93436,2019-06-26,219.27000,8506408,-0.002230,177270
93436,2019-06-27,222.84000,6339410,0.016281,177270
93436,2019-06-28,223.46001,6851284,0.002782,179118
93436,2019-07-01,227.17000,8237864,0.016602,179118
93436,2019-07-02,224.55000,9258427,-0.011533,179118
93436,2019-07-03,234.89999,14213889,0.046092,179118
93436,2019-07-05,233.10001,7065038,-0.007663,179118
93436,2019-07-08,230.34000,5880242,-0.011840,179118
93436,2019-07-09,230.06000,6191135,-0.001216,179118
93436,2019-07-10,238.92000,9145036,0.038512,179118
93436,2019-07-11,238.60001,7513730,-0.001339,179118
93436,2019-07-12,245.08000,9200021,0.027158,179118
93436,2019-07-15,253.50000,11009782,0.034356,179118
93436,2019-07-16,252.38000,8157889,-0.004418,179118
93436,2019-07-17,254.86000,9762427,0.009826,179118
93436,2019-07-18,253.53999,4764283,-0.005179,179118
93436,2019-07-19,258.17999,7047810,0.018301,179118
93436,2019-07-22,255.67999,6845873,-0.009683,179127
93436,2019-07-23,260.17001,5040921,0.017561,179127
93436,2019-07-24,264.88000,11072335,0.018104,179127
93436,2019-07-25,228.82001,22414522,-0.136137,179127
93436,2019-07-26,228.03999,10028822,-0.003409,179127
93436,2019-07-29,235.77000,9270936,0.033898,179127
93436,2019-07-30,242.25999,8107814,0.027527,179127
93436,2019-07-31,241.61000,9178108,-0.002683,179127
93436,2019-08-01,233.85001,8259116,-0.032118,179127
93436,2019-08-02,234.34000,6135981,0.002095,179127
93436,2019-08-05,228.32001,7027979,-0.025689,179127
93436,2019-08-06,230.75000,5563100,0.010643,179127
93436,2019-08-07,233.42000,4776400,0.011571,179127
93436,2019-08-08,238.30000,5274349,0.020907,179127
93436,2019-08-09,235.00999,3897944,-0.013806,179127
93436,2019-08-12,229.00999,4662037,-0.025531,179127
93436,2019-08-13,235.00000,4885698,0.026156,179127
93436,2019-08-14,219.62000,9556291,-0.065447,179127
93436,2019-08-15,215.64000,8234952,-0.018122,179127
93436,2019-08-16,219.94000,5206976,0.019941,179127
93436,2019-08-19,226.83000,5311448,0.031327,179127
93436,2019-08-20,225.86000,4169527,-0.004276,179127
93436,2019-08-21,220.83000,7799244,-0.022270,179127
93436,2019-08-22,222.14999,6558964,0.005977,179127
93436,2019-08-23,211.39999,8558256,-0.048391,179127
93436,2019-08-26,215.00000,5053514,0.017029,179127
93436,2019-08-27,214.08000,5419827,-0.004279,179127
93436,2019-08-28,215.59000,3236325,0.007053,179127
93436,2019-08-29,221.71001,5180204,0.028387,179127
93436,2019-08-30,225.61000,9325090,0.017591,179127
93436,2019-09-03,225.00999,5359246,-0.002659,179127
93436,2019-09-04,220.67999,5769836,-0.019244,179127
93436,2019-09-05,229.58000,7401722,0.040330,179127
93436,2019-09-06,227.45000,4188372,-0.009278,179127
93436,2019-09-09,231.78999,4800753,0.019081,179127
93436,2019-09-10,235.53999,4881514,0.016178,179127
93436,2019-09-11,247.10001,10032177,0.049079,179127
93436,2019-09-12,245.87000,8579110,-0.004978,179127
93436,2019-09-13,245.20000,5372845,-0.002725,179127
93436,2019-09-16,242.81000,4727296,-0.009747,179127
93436,2019-09-17,244.78999,3945609,0.008155,179127
93436,2019-09-18,243.49001,4227203,-0.005311,179127
93436,2019-09-19,246.60001,4882550,0.012773,179127
93436,2019-09-20,240.62000,6504564,-0.024250,179127
93436,2019-09-23,241.23000,4391430,0.002535,179127
93436,2019-09-24,223.21001,12939912,-0.074700,179127
93436,2019-09-25,228.70000,9442586,0.024596,179127
93436,2019-09-26,242.56000,12077088,0.060603,179127
93436,2019-09-27,242.13000,11121979,-0.001773,179127
93436,2019-09-30,240.87000,5945661,-0.005204,180000
93436,2019-10-01,244.69000,6194490,0.015859,180000
93436,2019-10-02,243.13000,6255248,-0.006375,180000
93436,2019-10-03,233.03000,15137864,-0.041542,180000
93436,2019-10-04,231.42999,8013838,-0.006866,180000
93436,2019-10-07,237.72000,8086057,0.027179,180000
93436,2019-10-08,240.05000,8698338,0.009801,180000
93436,2019-10-09,244.53000,6928244,0.018663,180000
93436,2019-10-10,244.74001,6313242,0.000859,180000
93436,2019-10-11,247.89000,8494495,0.012871,180000
93436,2019-10-14,256.95999,10225913,0.036589,180000
93436,2019-10-15,257.89001,6478456,0.003619,180000
93436,2019-10-16,259.75000,6704003,0.007212,180000
93436,2019-10-17,261.97000,4778843,0.008547,180000
93436,2019-10-18,256.95001,5753066,-0.019162,180000
93436,2019-10-21,253.50000,5107101,-0.013427,180245
93436,2019-10-22,255.58000,4624956,0.008205,180245
93436,2019-10-23,254.67999,11216079,-0.003521,180245
93436,2019-10-24,299.67999,29817922,0.176692,180245
93436,2019-10-25,328.13000,30020011,0.094935,180245
93436,2019-10-28,327.70999,18868149,-0.001280,180245
93436,2019-10-29,316.22000,12684955,-0.035061,180245
93436,2019-10-30,315.01001,9641810,-0.003826,180245
93436,2019-10-31,314.92001,5069406,-0.000286,180245
93436,2019-11-01,313.31000,6383729,-0.005112,180245
93436,2019-11-04,317.47000,8786890,0.013278,180245
93436,2019-11-05,317.22000,6943024,-0.000787,180245
93436,2019-11-06,326.57999,7940032,0.029506,180245
93436,2019-11-07,335.54001,14466248,0.027436,180245
93436,2019-11-08,337.14001,6073321,0.004768,180245
93436,2019-11-11,345.09000,9993489,0.023581,180245
93436,2019-11-12,349.92999,7359083,0.014025,180245
93436,2019-11-13,346.10999,8467963,-0.010916,180245
93436,2019-11-14,349.35001,6472393,0.009361,180245
93436,2019-11-15,352.17001,4812463,0.008072,180245
93436,2019-11-18,349.98999,4409833,-0.006190,180245
93436,2019-11-19,359.51999,7736092,0.027229,180245
93436,2019-11-20,352.22000,6733965,-0.020305,180245
93436,2019-11-21,354.82999,6109713,0.007410,180245
93436,2019-11-22,333.04001,16866642,-0.061410,180245
93436,2019-11-25,336.34000,12345265,0.009909,180245
93436,2019-11-26,328.92001,7956039,-0.022061,180245
93436,2019-11-27,331.29001,5563259,0.007205,180245
93436,2019-11-29,329.94000,2465629,-0.004075,180245
93436,2019-12-02,334.87000,6060214,0.014942,180245
93436,2019-12-03,336.20001,6582705,0.003972,180245
93436,2019-12-04,333.03000,5521357,-0.009429,180245
93436,2019-12-05,330.37000,3739370,-0.007987,180245
93436,2019-12-06,335.89001,7608180,0.016709,180245
93436,2019-12-09,339.53000,9019023,0.010837,180245
93436,2019-12-10,348.84000,8803897,0.027420,180245
93436,2019-12-11,352.70001,6899359,0.011065,180245
93436,2019-12-12,359.67999,7813223,0.019790,180245
93436,2019-12-13,358.39001,6555839,-0.003586,180245
93436,2019-12-16,381.50000,18160973,0.064483,180245
93436,2019-12-17,378.98999,8480271,-0.006579,180245
93436,2019-12-18,393.14999,14084389,0.037362,180245
93436,2019-12-19,404.04001,18082443,0.027699,180245
93436,2019-12-20,405.59000,14750787,0.003836,180245
93436,2019-12-23,419.22000,13298127,0.033605,180245
93436,2019-12-24,425.25000,8186207,0.014384,180245
93436,2019-12-26,430.94000,10617605,0.013380,180245
93436,2019-12-27,430.38000,9936455,-0.001299,180245
93436,2019-12-30,414.70001,12563586,-0.036433,180245
93436,2019-12-31,418.32999,10264766,0.008753,181062
93436,2020-01-02,430.26001,9530112,0.028518,181062
93436,2020-01-03,443.01001,17754937,0.029633,181062
93436,2020-01-06,451.54001,10135350,0.019255,181062
93436,2020-01-07,469.06000,18173374,0.038801,181062
93436,2020-01-08,492.14001,31075285,0.049205,181062
93436,2020-01-09,481.34000,28379982,-0.021945,181062
93436,2020-01-10,478.14999,12936566,-0.006627,181062
93436,2020-01-13,524.85999,26585353,0.097689,181062
93436,2020-01-14,537.91998,28955735,0.024883,181062
93436,2020-01-15,518.50000,17326831,-0.036102,181062
93436,2020-01-16,513.48999,21676128,-0.009663,181062
93436,2020-01-17,510.50000,13613448,-0.005823,181062
93436,2020-01-21,547.20001,17729048,0.071890,181062
93436,2020-01-22,569.56000,31246840,0.040863,181062
93436,2020-01-23,572.20001,19647957,0.004635,181062
93436,2020-01-24,564.82001,14307966,-0.012898,181062
93436,2020-01-27,558.02002,13573672,-0.012039,181062
93436,2020-01-28,566.90002,11790607,0.015913,181062
93436,2020-01-29,580.98999,18180726,0.024854,181062
93436,2020-01-30,640.81000,28911713,0.102962,181062
93436,2020-01-31,650.57001,15676580,0.015231,181062
93436,2020-02-03,780.00000,47076894,0.198949,181062
93436,2020-02-04,887.06000,60652235,0.137256,181062
93436,2020-02-05,734.70001,48231012,-0.171758,181062
93436,2020-02-06,748.96002,39721262,0.019409,181062
93436,2020-02-07,748.07001,17070771,-0.001188,181342
93436,2020-02-10,771.28003,24651598,0.031027,181342
93436,2020-02-11,774.38000,11661795,0.004019,181342
93436,2020-02-12,767.28998,12016042,-0.009156,181342
93436,2020-02-13,804.00000,26218620,0.047844,181342
93436,2020-02-14,800.03003,15656779,-0.004938,181342
93436,2020-02-18,858.40002,16668917,0.072960,184110
93436,2020-02-19,917.41998,25338483,0.068756,184110
93436,2020-02-20,899.40997,17590776,-0.019631,184110
93436,2020-02-21,901.00000,14314935,0.001768,184110
93436,2020-02-24,833.78998,15129252,-0.074595,184110
93436,2020-02-25,799.90997,17266202,-0.040634,184110
93436,2020-02-26,778.79999,14120951,-0.026390,184110
93436,2020-02-27,679.00000,24211114,-0.128146,184110
93436,2020-02-28,667.98999,24469949,-0.016215,184110
93436,2020-03-02,743.62000,20143254,0.113220,184110
93436,2020-03-03,745.51001,25733963,0.002542,184110
93436,2020-03-04,749.50000,15019950,0.005352,184110
93436,2020-03-05,724.53998,10833518,-0.033302,184110
93436,2020-03-06,703.47998,12633439,-0.029067,184110
93436,2020-03-09,608.00000,17020760,-0.135725,184110
93436,2020-03-10,645.33002,15535305,0.061398,184110
93436,2020-03-11,634.22998,13356746,-0.017201,184110
93436,2020-03-12,560.54999,18883822,-0.116172,184110
93436,2020-03-13,546.62000,22595315,-0.024851,184110
93436,2020-03-16,445.07001,20446685,-0.185778,184110
93436,2020-03-17,430.20001,23923871,-0.033410,184110
93436,2020-03-18,361.22000,23718230,-0.160344,184110
93436,2020-03-19,427.64001,30136064,0.183877,184110
93436,2020-03-20,427.53000,28174267,-0.000257,184110
93436,2020-03-23,434.29001,16452706,0.015812,184110
93436,2020-03-24,505.00000,22837423,0.162817,184110
93436,2020-03-25,539.25000,21177366,0.067822,184110
93436,2020-03-26,528.15997,17394057,-0.020566,184110
93436,2020-03-27,514.35999,14356042,-0.026128,184110
93436,2020-03-30,502.13000,11978923,-0.023777,184110
93436,2020-03-31,524.00000,17731682,0.043554,185000
93436,2020-04-01,481.56000,13321367,-0.080992,185000
93436,2020-04-02,454.47000,19820649,-0.056255,185000
93436,2020-04-03,480.01001,22524300,0.056197,185000
93436,2020-04-06,516.23999,14879233,0.075478,185000
93436,2020-04-07,545.45001,17889232,0.056582,185000
93436,2020-04-08,548.84003,12635605,0.006215,185000
93436,2020-04-09,573.00000,13632843,0.044020,185000
93436,2020-04-13,650.95001,22431569,0.136038,185000
93436,2020-04-14,709.89001,30526376,0.090545,185000
93436,2020-04-15,729.83002,23573333,0.028089,185000
93436,2020-04-16,745.21002,20613321,0.021073,185000
93436,2020-04-17,753.89001,13090313,0.011648,185000
93436,2020-04-20,746.35999,14718531,-0.009988,185000
93436,2020-04-21,686.71997,20161043,-0.079908,185000
93436,2020-04-22,732.10999,14189989,0.066097,185000
93436,2020-04-23,705.63000,13207098,-0.036169,185371
93436,2020-04-24,725.15002,13213852,0.027663,185371
93436,2020-04-27,798.75000,20588079,0.101496,185371
93436,2020-04-28,769.12000,15190060,-0.037095,185371
93436,2020-04-29,800.51001,16166610,0.040813,185371
93436,2020-04-30,781.88000,28284614,-0.023273,185371
93436,2020-05-01,701.32001,32396848,-0.103034,185371
93436,2020-05-04,761.19000,19178213,0.085368,185371
93436,2020-05-05,768.21002,16941246,0.009222,185371
93436,2020-05-06,782.58002,11106028,0.018706,185371
93436,2020-05-07,780.03998,11508366,-0.003246,185371
93436,2020-05-08,819.41998,16127079,0.050485,185371
93436,2020-05-11,811.28998,16504847,-0.009922,185371
93436,2020-05-12,809.40997,15893782,-0.002317,185371
93436,2020-05-13,790.96002,19033833,-0.022794,185371
93436,2020-05-14,803.33002,13658807,0.015639,185371
93436,2020-05-15,799.16998,10505251,-0.005178,185371
93436,2020-05-18,813.63000,11673377,0.018094,185371
93436,2020-05-19,808.01001,9623704,-0.006907,185371
93436,2020-05-20,815.56000,7298893,0.009344,185371
93436,2020-05-21,827.59998,12227696,0.014763,185371
93436,2020-05-22,816.88000,9973407,-0.012953,185371
93436,2020-05-26,818.87000,8077487,0.002436,185371
93436,2020-05-27,820.22998,11528727,0.001661,185371
93436,2020-05-28,805.81000,7265199,-0.017580,185371
93436,2020-05-29,835.00000,11779766,0.036224,185371
93436,2020-06-01,898.09998,15041656,0.075569,185371
93436,2020-06-02,881.56000,13518414,-0.018417,185371
93436,2020-06-03,882.96002,7938005,0.001588,185371
93436,2020-06-04,864.38000,8863518,-0.021043,185371
93436,2020-06-05,885.65997,7774839,0.024619,185371
93436,2020-06-08,949.91998,14123490,0.072556,185371
93436,2020-06-09,940.66998,11350659,-0.009738,185371
93436,2020-06-10,1025.05005,18502866,0.089702,185371
93436,2020-06-11,972.84003,15894166,-0.050934,185371
93436,2020-06-12,935.28003,16723871,-0.038609,185371
93436,2020-06-15,990.90002,15617797,0.059469,185371
93436,2020-06-16,982.13000,14023105,-0.008851,185371
93436,2020-06-17,991.78998,9874301,0.009836,185371
93436,2020-06-18,1003.96002,9734252,0.012271,185371
93436,2020-06-19,1000.90002,8661989,-0.003048,185371
93436,2020-06-22,994.32001,6353684,-0.006574,185371
93436,2020-06-23,1001.78003,6351083,0.007503,185371
93436,2020-06-24,960.84998,10911883,-0.040857,185371
93436,2020-06-25,985.97998,9228065,0.026154,185371
93436,2020-06-26,959.73999,8831054,-0.026613,185371
93436,2020-06-29,1009.34998,9000317,0.051691,185371
93436,2020-06-30,1079.81006,16859670,0.069807,186000
93436,2020-07-01,1119.63000,13275241,0.036877,186000
93436,2020-07-02,1208.66003,17197157,0.079517,186000
93436,2020-07-06,1371.57996,20510903,0.134794,186000
93436,2020-07-07,1389.85999,21408648,0.013328,186000
93436,2020-07-08,1365.88000,16246140,-0.017254,186000
93436,2020-07-09,1394.28003,11670701,0.020792,186000
93436,2020-07-10,1544.65002,23251800,0.107848,186000
93436,2020-07-13,1497.06006,38831507,-0.030810,186000
93436,2020-07-14,1516.80005,23371219,0.013186,186000
93436,2020-07-15,1546.01001,16315865,0.019258,186000
93436,2020-07-16,1500.64001,14252623,-0.029347,186000
93436,2020-07-17,1500.83997,9312955,0.000133,186000
93436,2020-07-20,1643.00000,17054855,0.094720,186362
93436,2020-07-21,1568.35999,16133039,-0.045429,186362
93436,2020-07-22,1592.32996,14144184,0.015283,186362
93436,2020-07-23,1513.06995,24367202,-0.049776,186362
93436,2020-07-24,1417.00000,19342395,-0.063493,186362
93436,2020-07-27,1539.59998,15988678,0.086521,186362
93436,2020-07-28,1476.48999,15776590,-0.040991,186362
93436,2020-07-29,1499.10999,9401934,0.015320,186362
93436,2020-07-30,1487.48999,7601903,-0.007751,186362
93436,2020-07-31,1430.76001,12218466,-0.038138,186362
93436,2020-08-03,1485.00000,8783398,0.037910,186362
93436,2020-08-04,1487.00000,8389296,0.001347,186362
93436,2020-08-05,1485.02002,4967584,-0.001332,186362
93436,2020-08-06,1489.57996,5961375,0.003071,186362
93436,2020-08-07,1452.70996,8872984,-0.024752,186362
93436,2020-08-10,1418.56995,7512738,-0.023501,186362
93436,2020-08-11,1374.39001,8607394,-0.031144,186362
93436,2020-08-12,1554.76001,21828364,0.131236,186362
93436,2020-08-13,1621.00000,20387865,0.042605,186362
93436,2020-08-14,1650.70996,12562182,0.018328,186362
93436,2020-08-17,1835.64001,20145252,0.112031,186362
93436,2020-08-18,1887.08997,16436978,0.028028,186362
93436,2020-08-19,1878.53003,12178422,-0.004536,186362
93436,2020-08-20,2001.82996,20557219,0.065636,186362
93436,2020-08-21,2049.97998,21415137,0.024053,186362
93436,2020-08-24,2014.19995,19982162,-0.017454,186362
93436,2020-08-25,2023.33997,10628719,0.004538,186362
93436,2020-08-26,2153.16992,14184847,0.064166,186362
93436,2020-08-27,2238.75000,23593610,0.039746,186362
93436,2020-08-28,2213.39990,20038951,-0.011323,186362
93436,2020-08-31,498.32001,118162555,0.125689,931809
93436,2020-09-01,475.04999,89635564,-0.046697,933388
93436,2020-09-02,447.37000,95994895,-0.058268,933388
93436,2020-09-03,407.00000,87400772,-0.090238,933388
93436,2020-09-04,418.32001,110008611,0.027813,933388
93436,2020-09-08,330.20999,115388993,-0.210628,933388
93436,2020-09-09,366.28000,79251067,0.109234,933388
93436,2020-09-10,371.34000,84643215,0.013815,933388
93436,2020-09-11,372.72000,60497681,0.003716,933388
93436,2020-09-14,419.62000,82819345,0.125832,933388
93436,2020-09-15,449.76001,97061530,0.071827,933388
93436,2020-09-16,441.76001,72257406,-0.017787,933388
93436,2020-09-17,423.42999,76531023,-0.041493,933388
93436,2020-09-18,442.14999,86232236,0.044210,933388
93436,2020-09-21,449.39001,109322871,0.016375,933388
93436,2020-09-22,424.23001,79505713,-0.055987,933388
93436,2020-09-23,380.35999,95163352,-0.103411,933388
93436,2020-09-24,387.79001,96354838,0.019534,933388
93436,2020-09-25,407.34000,67112771,0.050414,933388
93436,2020-09-28,421.20001,49650747,0.034026,933388
93436,2020-09-29,419.07001,50269232,-0.005057,933388
93436,2020-09-30,429.01001,48093567,0.023719,948000
93436,2020-10-01,448.16000,50704582,0.044638,948000
93436,2020-10-02,415.09000,71316583,-0.073791,948000
93436,2020-10-05,425.67999,44671189,0.025513,948000
93436,2020-10-06,413.98001,49066890,-0.027485,948000
93436,2020-10-07,425.29999,43065740,0.027344,948000
93436,2020-10-08,425.92001,40367982,0.001458,948000
93436,2020-10-09,434.00000,29147928,0.018971,948000
93436,2020-10-12,442.29999,38729540,0.019124,948000
93436,2020-10-13,446.64999,34493626,0.009835,948000
93436,2020-10-14,461.29999,47985742,0.032800,948000
93436,2020-10-15,448.88000,35627593,-0.026924,948000
93436,2020-10-16,439.67001,32718354,-0.020518,948000
93436,2020-10-19,430.82999,36229039,-0.020106,948000
93436,2020-10-20,421.94000,31630411,-0.020635,947901
93436,2020-10-21,422.64001,32355729,0.001659,947901
93436,2020-10-22,425.79001,39880101,0.007453,947901
93436,2020-10-23,420.63000,33680860,-0.012119,947901
93436,2020-10-26,420.28000,28208054,-0.000832,947901
93436,2020-10-27,424.67999,22646668,0.010469,947901
93436,2020-10-28,406.01999,25411314,-0.043939,947901
93436,2020-10-29,410.82999,22626811,0.011847,947901
93436,2020-10-30,388.04001,42496253,-0.055473,947901
93436,2020-11-02,400.51001,28955922,0.032136,947901
93436,2020-11-03,423.89999,34288743,0.058400,947901
93436,2020-11-04,420.98001,32074931,-0.006888,947901
93436,2020-11-05,438.09000,28356439,0.040643,947901
93436,2020-11-06,429.95001,21678176,-0.018581,947901
93436,2020-11-09,421.26001,34714333,-0.020212,947901
93436,2020-11-10,410.35999,30243227,-0.025875,947901
93436,2020-11-11,417.13000,17342191,0.016498,947901
93436,2020-11-12,411.76001,19929780,-0.012874,947901
93436,2020-11-13,408.50000,19783651,-0.007917,947901
93436,2020-11-16,408.09000,27057271,-0.001004,947901
93436,2020-11-17,441.60999,60954449,0.082139,947901
93436,2020-11-18,486.64001,77859674,0.101968,947901
93436,2020-11-19,499.26999,62268374,0.025953,947901
93436,2020-11-20,489.60999,32848021,-0.019348,947901
93436,2020-11-23,521.84998,50179425,0.065848,947901
93436,2020-11-24,555.38000,53548761,0.064252,947901
93436,2020-11-25,574.00000,48880675,0.033527,947901
93436,2020-11-27,585.76001,37371675,0.020488,947901
93436,2020-11-30,567.59998,62814338,-0.031003,947901
93436,2020-12-01,584.76001,40297471,0.030233,947901
93436,2020-12-02,568.82001,47704658,-0.027259,947901
93436,2020-12-03,593.38000,42491073,0.043177,947901
93436,2020-12-04,599.03998,29363619,0.009539,947901
93436,2020-12-07,641.76001,56181268,0.071314,947901
93436,2020-12-08,649.88000,63945819,0.012653,947901
93436,2020-12-09,604.47998,71155257,-0.069859,947901
93436,2020-12-10,627.07001,66930698,0.037371,947901
93436,2020-12-11,609.98999,46800665,-0.027238,947901
93436,2020-12-14,639.83002,51908816,0.048919,947901
93436,2020-12-15,633.25000,45101693,-0.010284,947901
93436,2020-12-16,622.77002,42031553,-0.016550,947901
93436,2020-12-17,655.90002,56149948,0.053198,947901
93436,2020-12-18,695.00000,223285389,0.059613,947901
93436,2020-12-21,649.85999,57883583,-0.064950,947901
93436,2020-12-22,640.34003,51756764,-0.014649,947901
93436,2020-12-23,645.97998,33059469,0.008808,947901
93436,2020-12-24,661.77002,22813214,0.024444,947901
93436,2020-12-28,663.69000,32232732,0.002901,947901
93436,2020-12-29,665.98999,22867542,0.003465,947901
93436,2020-12-30,694.78003,42766263,0.043229,947901
93436,2020-12-31,705.66998,49544141,0.015674,959854
93436,2021-01-04,729.77002,48550251,0.034152,959854
93436,2021-01-05,735.10999,32104628,0.007317,959854
93436,2021-01-06,755.97998,44403747,0.028390,959854
93436,2021-01-07,816.03998,51368871,0.079447,959854
93436,2021-01-08,880.02002,74913552,0.078403,959854
93436,2021-01-11,811.19000,59408889,-0.078214,959854
93436,2021-01-12,849.44000,46106839,0.047153,959854
93436,2021-01-13,854.40997,33221474,0.005851,959854
93436,2021-01-14,845.00000,31212520,-0.011013,959854
93436,2021-01-15,826.15997,38668597,-0.022296,959854
93436,2021-01-19,844.54999,25296562,0.022260,959854
93436,2021-01-20,850.45001,25575516,0.006986,959854
93436,2021-01-21,844.98999,20556043,-0.006420,959854
93436,2021-01-22,846.64001,19954537,0.001953,959854
93436,2021-01-25,880.79999,41045594,0.040348,959854
93436,2021-01-26,883.09003,23061876,0.002600,959854
93436,2021-01-27,864.15997,27217910,-0.021436,959854
93436,2021-01-28,835.42999,26309015,-0.033246,959854
93436,2021-01-29,793.53003,34883307,-0.050154,959854
93436,2021-02-01,839.81000,25275956,0.058322,959854
93436,2021-02-02,872.78998,24267558,0.039271,959854
93436,2021-02-03,854.69000,18306517,-0.020738,959854
93436,2021-02-04,849.98999,15761692,-0.005499,959854
93436,2021-02-05,852.22998,18522822,0.002635,959854
93436,2021-02-08,863.41998,20132402,0.013130,959854
93436,2021-02-09,849.46002,15135737,-0.016168,959854
93436,2021-02-10,804.82001,36132880,-0.052551,959854
93436,2021-02-11,811.65997,21590303,0.008499,959854
93436,2021-02-12,816.12000,23699167,0.005495,959854
93436,2021-02-16,796.21997,19746585,-0.024384,959854
93436,2021-02-17,798.15002,26001410,0.002424,959854
93436,2021-02-18,787.38000,18198537,-0.013494,959854
93436,2021-02-19,781.29999,18913271,-0.007722,959854
93436,2021-02-22,714.50000,37182312,-0.085499,959854
93436,2021-02-23,698.84003,66731850,-0.021917,959854
93436,2021-02-24,742.02002,36690581,0.061788,959854
93436,2021-02-25,682.21997,38944934,-0.080591,959854
93436,2021-02-26,675.50000,40989068,-0.009850,959854
93436,2021-03-01,718.42999,27070056,0.063553,959854
93436,2021-03-02,686.44000,23699073,-0.044528,959854
93436,2021-03-03,653.20001,30139543,-0.048424,959854
93436,2021-03-04,621.44000,65833694,-0.048622,959854
93436,2021-03-05,597.95001,89196849,-0.037799,959854
93436,2021-03-08,563.00000,51690394,-0.058450,959854
93436,2021-03-09,673.58002,67345141,0.196412,959854
93436,2021-03-10,668.06000,60385092,-0.008195,959854
93436,2021-03-11,699.59998,36172307,0.047211,959854
93436,2021-03-12,693.72998,33519005,-0.008391,959854
93436,2021-03-15,707.94000,29369385,0.020484,959854
93436,2021-03-16,676.88000,32088718,-0.043874,959854
93436,2021-03-17,701.81000,40253337,0.036831,959854
93436,2021-03-18,653.15997,33300560,-0.069321,959854
93436,2021-03-19,654.87000,42758528,0.002618,959854
93436,2021-03-22,670.00000,39426867,0.023104,959854
93436,2021-03-23,662.15997,30422732,-0.011702,959854
93436,2021-03-24,630.27002,33717510,-0.048160,959854
93436,2021-03-25,640.39001,39173906,0.016057,959854
93436,2021-03-26,618.71002,33755193,-0.033854,959854
93436,2021-03-29,611.28998,28592602,-0.011993,959854
93436,2021-03-30,635.62000,39372280,0.039801,959854
93436,2021-03-31,667.92999,33269796,0.050832,963000
93436,2021-04-01,661.75000,35258118,-0.009252,963000
93436,2021-04-05,691.04999,41774395,0.044277,963000
93436,2021-04-06,691.62000,28238794,0.000825,963000
93436,2021-04-07,670.96997,26261932,-0.029857,963000
93436,2021-04-08,683.79999,23895780,0.019122,963000
93436,2021-04-09,677.02002,21408110,-0.009915,963000
93436,2021-04-12,701.97998,29085879,0.036867,963000
93436,2021-04-13,762.32001,44598101,0.085957,963000
93436,2021-04-14,732.22998,48933590,-0.039472,963000
93436,2021-04-15,738.84998,27798914,0.009041,963000
93436,2021-04-16,739.78003,27990635,0.001259,963000
93436,2021-04-19,714.63000,39636915,-0.033997,963000
93436,2021-04-20,718.98999,35567477,0.006101,963000
93436,2021-04-21,744.12000,31145411,0.034952,963330
93436,2021-04-22,719.69000,35503423,-0.032831,963330
93436,2021-04-23,729.40002,28323414,0.013492,963330
93436,2021-04-26,738.20001,30994492,0.012065,963330
93436,2021-04-27,704.73999,29364528,-0.045326,963330
93436,2021-04-28,694.40002,22212713,-0.014672,963330
93436,2021-04-29,677.00000,28788594,-0.025058,963330
93436,2021-04-30,709.44000,40661016,0.047917,963330
93436,2021-05-03,684.90002,26991317,-0.034591,963330
93436,2021-05-04,673.59998,29673044,-0.016499,963330
93436,2021-05-05,670.94000,21871395,-0.003949,963330
93436,2021-05-06,663.53998,27741003,-0.011029,963330
93436,2021-05-07,672.37000,23440244,0.013307,963330
93436,2021-05-10,629.03998,31322967,-0.064444,963330
93436,2021-05-11,617.20001,46430411,-0.018822,963330
93436,2021-05-12,589.89001,33740654,-0.044248,963330
93436,2021-05-13,571.69000,44099996,-0.030853,963330
93436,2021-05-14,589.73999,33322067,0.031573,963330
93436,2021-05-17,576.83002,32315432,-0.021891,963330
93436,2021-05-18,577.87000,36761894,0.001803,963330
93436,2021-05-19,563.46002,39491964,-0.024936,963330
93436,2021-05-20,586.78003,30765744,0.041387,963330
93436,2021-05-21,580.88000,26193675,-0.010055,963330
93436,2021-05-24,606.44000,34439259,0.044002,963330
93436,2021-05-25,604.69000,27956024,-0.002886,963330
93436,2021-05-26,619.13000,28587229,0.023880,963330
93436,2021-05-27,630.84998,26305010,0.018930,963330
93436,2021-05-28,625.21997,22696989,-0.008924,963330
93436,2021-06-01,623.90002,18037129,-0.002111,963330
93436,2021-06-02,605.12000,23235454,-0.030101,963330
93436,2021-06-03,572.84003,30021315,-0.053345,963330
93436,2021-06-04,599.04999,24037560,0.045754,963330
